,image_id,width,height,x,y,w,h,class
9883,9403,1622,626,868,298,18,16,6
9884,9403,1622,626,650,308,5,6,1
9885,11389,1622,626,1316,311,35,24,6
9886,11711,1622,626,904,312,13,12,4
9887,11711,1622,626,904,326,12,12,5
9888,10620,1622,626,966,446,13,12,6
9889,10550,1622,626,646,231,28,23,6
9890,10550,1622,626,478,207,17,16,5
9891,9152,1622,626,925,394,16,15,1
9892,9152,1622,626,1190,391,11,9,4
9893,9152,1622,626,132,408,26,22,5
9894,11716,1622,626,971,413,7,6,1
9895,9085,1622,626,611,365,7,7,1
9896,9085,1622,626,610,373,8,7,7
9897,10261,1622,626,665,457,14,12,6
9898,11282,1622,626,661,372,42,43,6
9899,9179,1622,626,625,343,17,17,6
9900,9179,1622,626,578,353,11,12,5
9901,11722,1622,626,1123,237,44,39,6
9902,11722,1622,626,964,253,9,9,6
9903,9594,1622,626,1261,394,20,15,6
9904,9594,1622,626,992,403,5,4,1
9905,9899,1622,626,984,540,13,14,6
9906,11441,1622,626,803,466,7,7,2
9907,11441,1622,626,804,474,6,7,5
9908,11727,1622,626,718,286,6,5,1
9909,11727,1622,626,718,293,6,6,7
9910,11521,1622,626,584,450,10,9,6
9911,9685,1622,626,634,281,14,14,2
9912,9685,1622,626,652,280,15,15,5
9913,11728,1622,626,1470,63,25,16,6
9914,10926,1622,626,748,417,9,9,4
9915,10926,1622,626,760,417,8,9,4
9916,10926,1622,626,773,418,8,8,4
9917,10157,1622,626,986,308,14,12,6
9918,9877,1622,626,526,191,50,45,4
9919,9877,1622,626,520,240,52,46,5
9920,9877,1622,626,620,423,8,7,5
9921,9303,1622,626,693,367,32,30,3
9922,9303,1622,626,655,389,10,9,6
9923,9303,1622,626,627,383,4,4,1
9924,9303,1622,626,627,388,5,4,7
9925,8677,1622,626,859,423,7,7,1
9926,9559,1622,626,633,393,26,26,1
9927,9559,1622,626,582,407,8,12,5
9928,9462,1622,626,657,486,7,9,6
9929,11731,1622,626,1020,348,32,32,2
9930,9995,1622,626,885,385,15,13,6
9931,10166,1622,626,309,102,54,47,4
9932,10166,1622,626,574,130,46,44,4
9933,10166,1622,626,867,128,29,31,4
9934,9464,1622,626,531,278,13,12,2
9935,11733,1622,626,480,232,27,26,3
9936,11733,1622,626,998,261,31,30,3
9937,11733,1622,626,1287,321,28,24,3
9938,11733,1622,626,1173,365,18,15,6
9939,11733,1622,626,1173,345,18,15,6
9940,10658,1622,626,864,183,31,34,7
9941,11481,1622,626,1372,288,128,125,6
9942,10032,1622,626,740,264,14,15,1
9943,10032,1622,626,739,283,15,14,7
9944,10032,1622,626,1143,246,23,20,6
9945,11737,1622,626,914,243,10,8,6
9946,11739,1622,626,355,197,27,26,1
9947,11739,1622,626,355,224,31,26,7
9948,9548,1622,626,431,422,12,10,6
9949,8782,1622,626,777,253,10,8,6
9950,9767,1622,626,369,369,100,105,1
9951,9418,1622,626,1468,53,149,119,6
9952,9418,1622,626,982,126,10,9,4
9953,9418,1622,626,1003,125,11,11,6
9954,9418,1622,626,913,118,5,5,1
9955,9418,1622,626,912,125,6,5,7
9956,9233,1622,626,760,367,13,12,6
9957,10980,1622,626,1088,412,15,13,6
9958,11133,1622,626,755,418,27,25,6
9959,10188,1622,626,1199,247,42,35,2
9960,10861,1622,626,817,335,10,10,2
9961,11306,1622,626,879,253,25,23,6
9962,10509,1622,626,807,296,13,11,6
9963,9913,1622,626,957,366,63,60,6
9964,11743,1622,626,1092,407,20,19,6
9965,10061,1622,626,1107,337,10,10,6
9966,10061,1622,626,1120,337,10,9,6
9967,10061,1622,626,1132,337,13,10,6
9968,11097,1622,626,997,303,15,14,6
9969,11341,1622,626,605,271,9,8,6
9970,11341,1622,626,605,262,9,8,6
9971,11341,1622,626,605,251,9,9,6
9972,9178,1622,626,674,293,16,15,4
9973,9178,1622,626,673,310,17,17,5
9974,10153,1622,626,798,338,7,6,6
9975,9807,1622,626,1179,198,25,23,5
9976,9807,1622,626,883,205,23,24,7
9977,8551,1622,626,523,153,28,26,1
9978,8551,1622,626,527,180,26,25,7
9979,9727,1622,626,476,253,11,10,1
9980,9727,1622,626,477,263,11,10,7
9981,8969,1622,626,964,344,16,18,2
9982,8969,1622,626,890,336,21,22,6
9983,8969,1622,626,676,363,7,7,2
9984,10616,1622,626,606,270,12,12,6
9985,9976,1622,626,883,211,13,14,2
9986,9335,1622,626,668,490,7,6,6
9987,9335,1622,626,668,497,8,7,6
9988,9371,1622,626,1110,434,18,15,6
9989,9643,1622,626,754,414,9,9,5
9990,11753,1622,626,1039,226,39,38,2
9991,11753,1622,626,783,313,4,8,1
9992,11092,1622,626,870,332,11,10,6
9993,8528,1622,626,881,506,13,11,6
9994,11755,1622,626,505,392,11,10,1
9995,11755,1622,626,506,403,11,10,7
9996,11755,1622,626,1543,387,26,19,4
9997,10746,1622,626,876,292,18,16,6
9998,10746,1622,626,835,295,9,8,6
9999,11757,1622,626,487,230,57,59,2
10000,11757,1622,626,486,163,56,63,5
10001,10215,1622,626,985,257,18,17,2
10002,10689,1622,626,836,136,20,21,3
10003,10487,1622,626,677,419,6,7,5
10004,10487,1622,626,677,412,7,6,2
10005,9405,1622,626,898,298,16,16,2
10006,11758,1622,626,855,242,12,13,5
10007,11758,1622,626,1292,189,30,55,5
10008,11760,1622,626,756,414,5,5,6
10009,10052,1622,626,1401,377,74,56,6
10010,9068,1622,626,854,253,11,11,2
10011,9068,1622,626,854,275,10,11,2
10012,11445,1622,626,763,300,14,13,6
10013,10229,1622,626,619,362,61,65,1
10014,9884,1622,626,831,210,11,12,5
10015,8971,1622,626,1051,317,30,26,6
10016,11768,1622,626,619,268,12,20,5
10017,11768,1622,626,410,354,6,10,1
10018,11769,1622,626,1203,65,24,22,2
10019,11769,1622,626,1199,88,24,21,5
10020,11772,1622,626,754,284,13,11,6
10021,11773,1622,626,969,309,12,10,6
10022,11774,1622,626,804,463,17,14,6
10023,10293,1622,626,831,167,17,15,6
10024,10293,1622,626,800,186,10,10,6
10025,11379,1622,626,1423,326,48,33,6
10026,11379,1622,626,710,325,15,37,5
10027,11775,1622,626,807,450,13,12,6
10028,10770,1622,626,997,333,48,47,2
10029,10770,1622,626,829,360,13,12,6
10030,9218,1622,626,1168,428,14,11,6
10031,8869,1622,626,887,279,55,58,6
10032,10259,1622,626,787,353,7,8,2
10033,10259,1622,626,798,351,6,6,6
10034,9957,1622,626,964,370,44,39,6
10035,8916,1622,626,844,230,16,16,2
10036,8916,1622,626,846,248,13,12,5
10037,8916,1622,626,809,231,15,15,4
10038,8916,1622,626,828,232,12,12,4
10039,8916,1622,626,983,314,8,9,2
10040,10736,1622,626,545,265,13,10,4
10041,10736,1622,626,544,250,14,13,5
10042,10736,1622,626,569,228,9,10,2
10043,10736,1622,626,568,239,10,10,4
10044,10736,1622,626,688,280,5,5,2
10045,10736,1622,626,700,271,8,8,5
10046,10357,1622,626,822,210,13,10,6
10047,8748,1622,626,1022,406,11,11,1
10048,10100,1622,626,772,239,16,31,3
10049,10100,1622,626,774,271,14,24,6
10050,9578,1622,626,685,350,26,24,2
10051,8785,1622,626,1015,535,11,10,6
10052,9332,1622,626,74,347,50,45,1
10053,9332,1622,626,68,395,51,49,7
10054,11781,1622,626,1167,351,48,51,6
10055,9102,1622,626,835,282,17,17,2
10056,11440,1622,626,697,380,6,7,1
10057,11440,1622,626,802,385,7,7,6
10058,9674,1622,626,537,253,12,11,2
10059,11783,1622,626,905,366,78,77,6
10060,9118,1622,626,926,373,17,17,6
10061,10283,1622,626,764,316,16,14,6
10062,10283,1622,626,832,290,15,15,4
10063,10283,1622,626,852,293,14,16,4
10064,10283,1622,626,872,297,15,15,4
10065,8745,1622,626,646,287,10,10,5
10066,8975,1622,626,376,401,9,7,1
10067,8975,1622,626,376,408,8,7,7
10068,8975,1622,626,497,408,11,11,6
10069,11789,1622,626,800,177,13,13,6
10070,8619,1622,626,791,289,10,11,5
10071,8619,1622,626,909,299,22,21,3
10072,11790,1622,626,615,342,12,11,4
10073,11790,1622,626,582,297,26,25,5
10074,11790,1622,626,582,268,28,25,2
10075,11790,1622,626,1023,336,12,13,4
10076,11790,1622,626,1040,335,13,13,4
10077,11790,1622,626,1206,330,24,25,2
10078,11791,1622,626,523,289,12,12,5
10079,11791,1622,626,681,268,7,16,5
10080,11791,1622,626,500,278,13,12,2
10081,9953,1622,626,822,348,14,13,2
10082,10674,1622,626,1587,71,23,15,6
10083,11131,1622,626,1312,120,12,9,1
10084,11131,1622,626,1311,130,12,9,7
10085,11131,1622,626,1520,124,37,23,6
10086,11131,1622,626,1433,136,12,8,6
10087,9551,1622,626,931,247,13,16,7
10088,10287,1622,626,985,413,5,4,1
10089,10287,1622,626,1200,407,18,15,6
10090,11796,1622,626,665,234,10,10,1
10091,11796,1622,626,666,245,11,10,7
10092,11799,1622,626,1097,332,132,153,6
10093,10718,1622,626,919,438,11,12,4
10094,10718,1622,626,913,409,11,12,4
10095,10718,1622,626,913,397,12,11,2
10096,10718,1622,626,919,423,12,13,5
10097,10718,1622,626,1307,470,10,10,2
10098,11801,1622,626,867,401,14,37,6
10099,10035,1622,626,778,417,16,17,5
10100,11803,1622,626,1381,158,62,47,2
10101,11803,1622,626,1321,245,11,30,2
10102,11804,1622,626,1526,388,31,18,6
10103,11805,1622,626,1208,223,70,68,2
10104,11176,1622,626,1432,1,187,121,3
10105,11151,1622,626,711,262,23,20,6
10106,10380,1622,626,1218,417,27,20,6
10107,9082,1622,626,1213,291,167,135,6
10108,11809,1622,626,838,315,32,30,6
10109,11811,1622,626,733,475,8,8,1
10110,11811,1622,626,577,447,30,34,1
10111,9278,1622,626,656,361,15,13,6
10112,9405,1622,626,899,300,15,14,2
10113,9530,1622,626,866,304,67,65,6
10114,11812,1622,626,363,388,19,17,1
10115,11812,1622,626,361,406,19,16,7
10116,11582,1622,626,640,456,10,9,2
10117,11582,1622,626,615,443,15,14,5
10118,11582,1622,626,894,450,7,21,5
10119,11582,1622,626,750,477,8,8,6
10120,9894,1622,626,0,220,116,110,1
10121,11698,1622,626,1048,212,33,44,4
10122,11698,1622,626,1093,220,31,43,4
10123,11698,1622,626,1134,225,30,42,4
10124,10245,1622,626,109,170,73,53,1
10125,10245,1622,626,112,227,75,54,7
10126,10245,1622,626,688,275,34,30,6
10127,10245,1622,626,567,300,6,5,6
10128,10037,1622,626,672,412,19,20,1
10129,10527,1622,626,779,273,15,15,6
10130,11799,1622,626,1098,343,124,137,6
10131,8708,1622,626,1059,188,77,89,6
10132,11814,1622,626,869,383,13,15,2
10133,8761,1622,626,680,347,21,18,6
10134,9200,1622,626,727,429,9,9,6
10135,9977,1622,626,576,238,23,21,1
10136,9977,1622,626,577,261,22,22,7
10137,11818,1622,626,695,331,40,39,7
10138,11818,1622,626,750,364,6,7,2
10139,11818,1622,626,547,337,7,6,1
10140,11818,1622,626,548,344,7,7,7
10141,9182,1622,626,737,66,59,59,5
10142,9182,1622,626,649,243,16,12,6
10143,11819,1622,626,575,275,6,6,6
10144,10100,1622,626,773,239,15,30,3
10145,10100,1622,626,774,271,13,23,6
10146,10927,1622,626,695,241,6,17,5
10147,10927,1622,626,490,212,15,16,2
10148,10927,1622,626,471,225,15,14,5
10149,9097,1622,626,726,523,34,33,6
10150,9360,1622,626,857,278,17,16,4
10151,9360,1622,626,880,278,17,19,4
10152,9360,1622,626,904,279,18,18,4
10153,11822,1622,626,1063,242,12,12,3
10154,11823,1622,626,123,356,25,18,1
10155,11823,1622,626,121,375,25,18,7
10156,11824,1622,626,795,296,25,24,6
10157,11106,1622,626,797,186,52,46,6
10158,11106,1622,626,464,188,23,20,5
10159,9711,1622,626,816,227,12,11,6
10160,10125,1622,626,480,448,28,29,1
10161,11829,1622,626,688,236,10,14,5
10162,11829,1622,626,688,251,11,12,6
10163,11075,1622,626,293,1,105,124,5
10164,9985,1622,626,1126,296,33,28,6
10165,9816,1622,626,859,265,37,37,4
10166,9816,1622,626,807,110,28,30,4
10167,11830,1622,626,1232,223,114,86,6
10168,11335,1622,626,600,318,10,10,1
10169,10027,1622,626,353,160,11,10,1
10170,10027,1622,626,354,172,11,9,7
10171,11109,1622,626,876,344,45,46,6
10172,9836,1622,626,1056,307,27,26,2
10173,9836,1622,626,726,314,7,8,5
10174,10236,1622,626,790,490,18,15,6
10175,10278,1622,626,860,139,25,26,5
10176,10278,1622,626,859,167,26,27,2
10177,10466,1622,626,578,456,16,14,6
10178,11831,1622,626,679,513,6,7,1
10179,11831,1622,626,678,520,7,8,7
10180,10298,1622,626,606,229,15,13,5
10181,9087,1622,626,837,425,5,4,1
10182,9647,1622,626,815,130,70,70,6
10183,11489,1622,626,757,432,19,18,6
10184,8810,1622,626,554,418,19,19,1
10185,9125,1622,626,1462,381,85,62,5
10186,9125,1622,626,1238,396,39,26,6
10187,8686,1622,626,1185,434,22,24,2
10188,11835,1622,626,650,308,7,9,1
10189,11839,1622,626,1008,278,45,45,2
10190,9630,1622,626,1067,302,19,16,6
10191,10494,1622,626,1096,524,25,23,6
10192,9935,1622,626,616,231,28,30,1
10193,9935,1622,626,612,263,35,31,7
10194,11841,1622,626,1114,69,22,22,2
10195,11841,1622,626,828,34,15,14,2
10196,11841,1622,626,827,50,14,15,5
10197,10274,1622,626,393,227,39,45,7
10198,10274,1622,626,632,274,14,24,1
10199,10274,1622,626,1013,292,18,18,2
10200,10274,1622,626,962,290,8,7,2
10201,11843,1622,626,1559,374,47,27,6
10202,8694,1622,626,906,300,11,13,6
10203,9734,1622,626,403,307,39,36,1
10204,9734,1622,626,398,343,43,36,7
10205,8615,1622,626,646,351,18,18,6
10206,9366,1622,626,756,276,12,11,2
10207,8936,1622,626,686,274,11,12,3
10208,9801,1622,626,671,454,14,12,6
10209,9094,1622,626,726,328,12,12,3
10210,11849,1622,626,902,177,19,19,6
10211,10902,1622,626,285,383,33,26,1
10212,10902,1622,626,282,409,32,27,7
10213,11257,1622,626,1121,474,13,13,6
10214,9281,1622,626,788,479,10,9,6
10215,9462,1622,626,656,487,7,6,6
10216,8683,1622,626,874,133,12,12,1
10217,8683,1622,626,873,146,12,13,7
10218,8683,1622,626,1126,127,68,61,4
10219,11851,1622,626,793,363,12,12,1
10220,8619,1622,626,910,300,18,20,3
10221,8619,1622,626,792,289,10,11,5
10222,9607,1622,626,567,271,10,10,5
10223,9607,1622,626,584,278,9,9,2
10224,9607,1622,626,584,288,9,8,3
10225,9607,1622,626,629,295,6,6,5
10226,11460,1622,626,443,245,12,12,1
10227,11853,1622,626,390,373,26,35,2
10228,11853,1622,626,924,444,17,20,2
10229,10978,1622,626,693,327,14,13,2
10230,10978,1622,626,693,296,14,14,5
10231,9905,1622,626,1035,250,29,23,6
10232,11774,1622,626,804,464,15,14,6
10233,9925,1622,626,2,397,31,22,6
10234,11858,1622,626,218,258,33,37,2
10235,10014,1622,626,1358,192,25,20,2
10236,10014,1622,626,789,207,6,7,5
10237,9218,1622,626,1168,429,14,11,6
10238,10317,1622,626,837,418,11,11,1
10239,11711,1622,626,905,327,11,12,5
10240,11711,1622,626,904,312,12,12,4
10241,11355,1622,626,879,366,39,35,6
10242,11355,1622,626,795,424,12,13,6
10243,11380,1622,626,644,225,25,22,6
10244,8929,1622,626,850,295,15,14,2
10245,8929,1622,626,836,323,12,12,5
10246,10374,1622,626,801,461,22,20,6
10247,10127,1622,626,1087,312,8,14,5
10248,9923,1622,626,586,216,12,12,6
10249,9957,1622,626,965,370,45,39,6
10250,8885,1622,626,311,351,16,15,7
10251,8885,1622,626,718,349,12,11,7
10252,8885,1622,626,719,336,11,12,1
10253,8885,1622,626,1264,333,21,25,1
10254,9753,1622,626,886,93,9,10,1
10255,11666,1622,626,1032,382,61,64,6
10256,10730,1622,626,868,219,9,9,5
10257,10730,1622,626,828,229,6,6,2
10258,11269,1622,626,1129,184,60,50,6
10259,10238,1622,626,975,247,21,19,6
10260,10285,1622,626,897,216,19,19,6
10261,10450,1622,626,1080,148,37,45,4
10262,10450,1622,626,1128,154,33,46,4
10263,10450,1622,626,1172,164,28,43,4
10264,9226,1622,626,1272,408,28,21,6
10265,9654,1622,626,1002,293,19,19,4
10266,9654,1622,626,829,202,23,23,2
10267,9654,1622,626,826,226,25,24,5
10268,9621,1622,626,1299,417,23,17,6
10269,11100,1622,626,757,308,16,16,2
10270,11100,1622,626,757,275,16,16,2
10271,11803,1622,626,1378,158,68,51,2
10272,11871,1622,626,582,199,6,7,1
10273,11871,1622,626,582,206,6,6,7
10274,10471,1622,626,832,465,36,37,6
10275,10471,1622,626,596,475,9,8,6
10276,9594,1622,626,1261,395,21,16,6
10277,8996,1622,626,241,176,36,31,1
10278,8996,1622,626,239,210,42,32,7
10279,10754,1622,626,759,357,11,10,6
10280,9088,1622,626,675,275,19,18,6
10281,9088,1622,626,591,290,6,5,6
10282,10035,1622,626,778,417,16,17,5
10283,9334,1622,626,323,316,15,11,3
10284,9974,1622,626,1251,227,76,61,6
10285,8994,1622,626,739,272,13,11,5
10286,11633,1622,626,235,205,71,85,1
10287,11633,1622,626,935,310,9,7,6
10288,10063,1622,626,415,251,13,10,1
10289,10063,1622,626,416,263,12,11,7
10290,11451,1622,626,1098,403,11,10,6
10291,9560,1622,626,987,448,9,8,6
10292,9560,1622,626,1000,449,6,5,6
10293,10183,1622,626,571,239,51,55,2
10294,10183,1622,626,572,178,50,56,5
10295,11873,1622,626,739,450,32,31,6
10296,10795,1622,626,632,277,18,15,6
10297,8914,1622,626,824,400,49,46,6
10298,11875,1622,626,876,302,9,10,2
10299,10791,1622,626,765,423,23,22,6
10300,11051,1622,626,717,400,14,14,1
10301,11264,1622,626,787,464,13,15,6
10302,11877,1622,626,811,289,23,23,2
10303,11877,1622,626,813,314,21,20,6
10304,11879,1622,626,1392,2,210,98,6
10305,11881,1622,626,595,236,10,10,5
10306,9300,1622,626,731,379,7,8,1
10307,9300,1622,626,731,388,8,8,7
10308,11058,1622,626,97,300,12,13,2
10309,11058,1622,626,99,284,8,13,5
10310,11058,1622,626,805,292,7,8,2
10311,11058,1622,626,895,296,7,8,6
10312,9678,1622,626,1366,390,27,22,2
10313,9678,1622,626,1428,393,33,24,6
10314,9678,1622,626,1056,400,4,4,1
10315,10955,1622,626,693,385,38,42,1
10316,11285,1622,626,311,310,17,14,5
10317,11768,1622,626,619,269,11,20,5
10318,8723,1622,626,611,274,12,12,6
10319,11886,1622,626,597,197,5,4,1
10320,11886,1622,626,597,203,6,5,7
10321,11886,1622,626,651,219,4,5,7
10322,11886,1622,626,646,219,4,5,6
10323,11886,1622,626,655,219,4,6,6
10324,11886,1622,626,677,220,4,6,5
10325,11886,1622,626,682,220,4,6,6
10326,9767,1622,626,369,368,98,103,1
10327,10963,1622,626,871,206,47,46,2
10328,10963,1622,626,873,259,46,39,6
10329,10174,1622,626,1053,260,15,15,3
10330,11889,1622,626,1294,197,14,25,5
10331,11890,1622,626,780,258,9,11,2
10332,11890,1622,626,722,272,5,5,2
10333,10985,1622,626,1314,55,16,13,1
10334,10985,1622,626,1311,69,16,12,7
10335,11490,1622,626,458,71,17,17,1
10336,11490,1622,626,460,89,18,17,7
10337,11490,1622,626,662,124,11,11,2
10338,11490,1622,626,615,60,9,10,4
10339,11490,1622,626,627,60,8,9,4
10340,11490,1622,626,639,61,9,10,4
10341,10868,1622,626,1050,409,13,12,5
10342,10868,1622,626,1068,407,13,13,5
10343,11896,1622,626,1090,415,15,16,1
10344,9021,1622,626,582,257,15,15,4
10345,9021,1622,626,608,259,15,14,4
10346,9634,1622,626,891,145,40,34,6
10347,11901,1622,626,711,407,6,6,1
10348,11901,1622,626,711,414,6,7,7
10349,11904,1622,626,1556,87,65,41,6
10350,11904,1622,626,1298,108,11,8,1
10351,11904,1622,626,1296,118,8,6,7
10352,11905,1622,626,1306,204,48,36,6
10353,11907,1622,626,1101,291,27,23,6
10354,11908,1622,626,767,33,26,28,2
10355,11908,1622,626,767,63,27,27,5
10356,11908,1622,626,816,82,9,9,5
10357,11908,1622,626,868,72,7,7,4
10358,11908,1622,626,924,70,8,8,4
10359,11908,1622,626,962,65,9,9,4
10360,11908,1622,626,1579,56,41,73,2
10361,11909,1622,626,942,399,23,23,1
10362,9711,1622,626,815,227,14,12,6
10363,10104,1622,626,1030,301,9,10,7
10364,11911,1622,626,454,264,14,14,1
10365,11911,1622,626,454,279,15,12,7
10366,11914,1622,626,1365,224,35,31,1
10367,11914,1622,626,1365,256,33,30,7
10368,11915,1622,626,1017,325,7,7,2
10369,11915,1622,626,1017,312,7,7,2
10370,11917,1622,626,1504,258,111,104,6
10371,11917,1622,626,1467,144,154,109,6
10372,11917,1622,626,1117,341,28,23,6
10373,11917,1622,626,1118,365,27,22,6
10374,11917,1622,626,1093,379,8,7,6
10375,9877,1622,626,520,239,53,47,5
10376,9877,1622,626,525,189,51,47,4
10377,9877,1622,626,620,423,8,8,5
10378,9877,1622,626,1274,3,232,54,5
10379,11918,1622,626,763,229,24,24,5
10380,8869,1622,626,889,281,55,53,6
10381,11336,1622,626,875,486,23,20,6
10382,11336,1622,626,822,483,14,13,6
10383,11336,1622,626,787,490,7,8,6
10384,9775,1622,626,761,189,6,8,5
10385,9775,1622,626,761,202,6,9,2
10386,9775,1622,626,975,162,12,12,5
10387,9775,1622,626,983,145,11,11,5
10388,9775,1622,626,968,146,12,12,5
10389,9775,1622,626,977,134,11,12,5
10390,9775,1622,626,1078,189,12,12,2
10391,11314,1622,626,758,441,18,16,6
10392,10173,1622,626,1494,129,22,13,6
10393,10173,1622,626,1441,140,9,6,6
10394,11920,1622,626,927,408,57,58,5
10395,11920,1622,626,219,391,15,11,1
10396,11920,1622,626,218,403,17,12,7
10397,11920,1622,626,502,349,21,19,7
10398,11921,1622,626,817,205,16,17,2
10399,11921,1622,626,86,204,28,23,2
10400,9872,1622,626,551,247,10,11,1
10401,11924,1622,626,1073,248,16,15,6
10402,11924,1622,626,1057,257,6,6,6
10403,10756,1622,626,581,312,10,9,6
10404,10030,1622,626,1276,101,12,9,6
10405,10030,1622,626,1291,101,11,9,6
10406,10030,1622,626,1305,101,12,9,6
10407,10030,1622,626,1482,82,21,15,6
10408,10084,1622,626,1545,123,33,24,7
10409,9486,1622,626,993,522,14,16,5
10410,11463,1622,626,808,278,19,19,5
10411,11463,1622,626,830,277,20,19,5
10412,11463,1622,626,807,254,8,8,4
10413,11463,1622,626,823,254,7,7,4
10414,11463,1622,626,840,253,8,8,4
10415,11926,1622,626,741,305,13,12,6
10416,11558,1622,626,1443,103,17,11,6
10417,11928,1622,626,990,359,13,13,5
10418,11928,1622,626,933,361,12,12,5
10419,11928,1622,626,1146,397,33,26,6
10420,11929,1622,626,726,419,9,9,1
10421,10145,1622,626,934,159,37,35,6
10422,10168,1622,626,847,275,21,18,6
10423,10168,1622,626,724,282,4,4,1
10424,10168,1622,626,724,286,4,4,7
10425,10025,1622,626,956,343,23,21,6
10426,10744,1622,626,1335,93,9,8,1
10427,10744,1622,626,1335,102,9,8,7
10428,11931,1622,626,808,414,34,38,5
10429,10522,1622,626,390,262,11,10,1
10430,10522,1622,626,389,274,13,11,7
10431,10720,1622,626,981,347,25,22,6
10432,9697,1622,626,733,255,8,8,2
10433,8997,1622,626,868,384,11,11,6
10434,11934,1622,626,408,404,10,10,1
10435,11934,1622,626,407,415,11,10,7
10436,9941,1622,626,996,363,16,16,6
10437,9941,1622,626,798,371,8,7,1
10438,11937,1622,626,1182,296,74,82,6
10439,8619,1622,626,910,299,20,21,3
10440,8619,1622,626,792,289,11,11,5
10441,11737,1622,626,913,242,12,9,6
10442,10895,1622,626,1260,54,21,17,1
10443,10895,1622,626,1256,74,20,16,7
10444,9376,1622,626,402,114,67,63,1
10445,9376,1622,626,400,181,68,63,7
10446,11642,1622,626,459,326,14,13,7
10447,11938,1622,626,829,360,34,32,6
10448,11210,1622,626,1142,245,63,70,6
10449,9104,1622,626,863,513,19,18,6
10450,11803,1622,626,1382,160,61,48,2
10451,11941,1622,626,771,249,29,27,6
10452,11941,1622,626,769,218,30,29,6
10453,11941,1622,626,587,273,6,6,6
10454,11941,1622,626,586,267,6,5,6
10455,11941,1622,626,587,260,7,6,6
10456,11440,1622,626,697,380,7,7,1
10457,11440,1622,626,801,384,7,7,6
10458,11843,1622,626,1559,375,44,26,6
10459,11341,1622,626,604,251,11,9,6
10460,11341,1622,626,605,261,10,9,6
10461,11341,1622,626,605,270,10,9,6
10462,11416,1622,626,1008,343,24,23,4
10463,11801,1622,626,865,399,17,41,6
10464,8889,1622,626,810,277,28,29,4
10465,8889,1622,626,845,280,26,28,4
10466,8889,1622,626,879,282,27,29,4
10467,11945,1622,626,669,314,18,19,7
10468,8910,1622,626,864,350,15,14,3
10469,9115,1622,626,765,193,10,10,3
10470,9115,1622,626,404,214,14,22,2
10471,9115,1622,626,402,187,12,23,5
10472,10372,1622,626,1147,192,33,29,2
10473,11947,1622,626,1538,107,22,14,6
10474,11947,1622,626,1531,122,21,13,6
10475,8730,1622,626,536,274,24,19,6
10476,8920,1622,626,575,264,24,25,4
10477,8920,1622,626,609,268,22,24,4
10478,8920,1622,626,640,273,19,23,4
10479,9948,1622,626,759,482,28,26,6
